code,pubDate,statDate,dupontROE,dupontAssetStoEquity,dupontAssetTurn,dupontPnitoni,dupontNitogr,dupontTaxBurden,dupontIntburden,dupontEbittogr
sh.600270,2018-03-27,2017-12-31,0.173355,1.211806,0.656251,0.999972,0.217994,0.913383,1.046777,0.228001
sh.600271,2018-03-22,2017-12-31,0.160087,1.916025,1.597121,0.638369,0.081949,0.791152,1.007379,0.102823
sh.600272,2018-03-30,2017-12-31,0.078694,2.099823,0.930949,0.998172,0.040330,0.767647,1.027103,0.051151
sh.600273,2018-03-29,2017-12-31,0.185574,1.480138,0.721816,0.996887,0.174238,0.847370,0.981661,0.209464
sh.600275,2018-04-27,2017-12-31,0.028381,2.255826,0.044178,1.029735,0.276565,1.000000,0.239303,1.155711
sh.600276,2018-04-16,2017-12-31,0.231782,1.166224,0.854857,0.976828,0.238005,0.875974,1.023808,0.265385
sh.600277,2018-04-17,2017-12-31,0.043640,2.195978,0.600069,0.694897,0.047658,0.873936,0.630039,0.086554
sh.600278,2018-03-31,2017-12-31,0.047855,2.180999,2.003086,0.856118,0.012795,0.699253,1.000701,0.018285
sh.600279,2018-03-29,2017-12-31,0.140021,2.346253,0.780500,0.897426,0.085202,0.797588,0.872593,0.122421
sh.600280,2018-04-27,2017-12-31,0.132110,9.406049,0.496907,0.988234,0.028602,0.498010,0.703910,0.081590
sh.600281,2018-04-21,2017-12-31,0.013705,3.448193,0.455241,1.017616,0.008580,0.806164,0.287063,0.037074
sh.600282,2018-02-13,2017-12-31,0.349040,3.928299,1.043925,0.941089,0.090442,0.940559,0.875091,0.109883
sh.600283,2018-03-30,2017-12-31,0.040872,2.896972,0.190724,0.251749,0.293842,0.870714,0.819565,0.411770
sh.600284,2018-03-08,2017-12-31,0.068843,2.063618,0.293022,0.951240,0.119685,0.802795,1.022209,0.145846
sh.600285,2018-04-27,2017-12-31,0.101898,1.475833,0.587852,0.965253,0.121680,0.852933,0.962521,0.148215
sh.600287,2018-03-27,2017-12-31,0.043393,2.184596,1.317831,0.683371,0.022056,0.857609,0.950532,0.027057
sh.600288,2018-04-17,2017-12-31,0.022922,2.044442,0.954365,0.564253,0.020821,0.763163,0.833422,0.032735
sh.600289,2018-04-25,2017-12-31,-1.259237,1.810069,0.371938,0.999913,-1.870596,1.019425,0.998851,-1.837063
sh.600290,2018-04-10,2017-12-31,0.014457,1.753314,0.300185,0.938356,0.029272,0.500964,0.938974,0.062230
sh.600291,2018-04-28,2017-12-31,0.202261,22.448075,0.113785,0.982900,0.080563,0.782059,,
sh.600292,2018-03-28,2017-12-31,0.022296,1.820126,0.369350,0.943250,0.035161,0.678015,0.776710,0.066767
sh.600293,2018-03-20,2017-12-31,0.112981,1.878858,1.794739,0.988676,0.033889,0.812116,0.818846,0.050961
sh.600295,2018-04-27,2017-12-31,0.068969,6.045112,0.484573,0.503823,0.046732,0.732429,0.533872,0.119511
sh.600297,2018-04-24,2017-12-31,0.131890,4.196812,1.300226,0.862318,0.028029,0.783744,0.696129,0.051374
sh.600298,2018-03-16,2017-12-31,0.238773,2.086342,0.780236,0.949054,0.154555,0.915860,0.938003,0.179907
sh.600299,2018-03-21,2017-12-31,0.104858,1.635210,0.503857,0.789527,0.161196,0.702113,1.032419,0.222378
sh.600300,2018-03-31,2017-12-31,0.034017,3.088175,0.559303,1.222749,0.016107,0.435846,0.506409,0.072975
sh.600301,2018-02-10,2017-12-31,-0.128482,3.405577,0.248752,0.476252,-0.318454,1.000000,1.398252,-0.227752
sh.600302,2018-04-28,2017-12-31,-0.005157,1.361890,0.426089,6.193183,-0.001435,-0.404343,1.947310,0.001822
sh.600303,2018-04-13,2017-12-31,0.107075,2.891915,0.446272,0.997561,0.083169,0.880762,0.840710,0.112320
sh.600305,2018-04-17,2017-12-31,0.166625,1.433433,0.637943,1.002944,0.181679,0.842309,0.977187,0.220727
sh.600306,2018-03-27,2017-12-31,0.762058,15.345189,0.555816,0.999659,0.089378,0.936985,0.605664,0.157496
sh.600307,2018-04-27,2017-12-31,0.044916,4.142993,1.055086,1.220115,0.008422,1.000706,0.283748,0.029659
sh.600308,2018-03-17,2017-12-31,0.098642,2.135196,0.936664,0.986011,0.050022,0.786751,0.768247,0.082760
sh.600309,2018-03-13,2017-12-31,0.528955,2.769350,0.911260,0.836616,0.250537,0.794599,0.952421,0.331051
sh.600310,2018-04-26,2017-12-31,0.026986,5.053166,0.862421,0.633749,0.009771,0.747139,0.294272,0.044442
sh.600311,2018-03-27,2017-12-31,0.003105,1.148111,0.174899,1.000000,0.015465,0.778360,1.019352,0.019491
sh.600312,2018-04-12,2017-12-31,0.070541,2.067292,0.484882,0.975222,0.072160,0.824390,0.892527,0.098072
sh.600313,2018-04-27,2017-12-31,-0.184117,2.474017,1.008947,0.719630,-0.102498,1.040404,1.024551,-0.096156
sh.600315,2018-03-21,2017-12-31,0.073266,1.619860,0.752854,1.000000,0.060078,0.827175,0.950969,0.076375
sh.600316,2018-03-17,2017-12-31,0.006154,2.024483,0.250664,0.976850,0.012414,0.878498,0.295337,0.047847
sh.600317,2018-04-27,2017-12-31,0.050446,1.548364,0.232454,0.950912,0.147393,0.791228,0.758730,0.245520
sh.600318,2018-04-13,2017-12-31,-0.267821,5.434340,0.101087,1.722886,-0.282973,2.079975,38.660456,-0.003519
sh.600319,2018-03-24,2017-12-31,1.331663,80.823860,1.207036,1.000000,0.013650,1.000000,0.359035,0.038019
sh.600320,2018-03-30,2017-12-31,0.019875,4.248662,0.340629,0.911220,0.015071,0.781111,0.326706,0.059059
sh.600321,2018-04-11,2017-12-31,-0.001714,1.191349,0.367065,0.998598,-0.003926,0.261624,3.127745,-0.004797
sh.600322,2018-03-20,2017-12-31,0.051062,8.212502,0.180990,0.670819,0.051211,0.717697,0.702684,0.101546
sh.600323,2018-03-21,2017-12-31,0.128533,2.698349,0.306885,0.935335,0.165949,0.775163,0.836669,0.255874
sh.600325,2018-04-12,2017-12-31,0.130296,10.191293,0.157147,0.911530,0.089253,0.708689,0.979383,0.128593
sh.600326,2018-03-27,2017-12-31,0.130746,3.007514,0.472523,0.570489,0.161269,0.917928,0.946045,0.185708
sh.600327,2018-04-18,2017-12-31,0.091447,1.857682,1.727319,0.964299,0.029554,0.770585,0.962758,0.039836
sh.600328,2018-03-22,2017-12-31,0.100171,3.113522,0.502299,0.519701,0.123247,0.912351,0.703482,0.192027
sh.600329,2018-03-31,2017-12-31,0.110506,1.506720,0.876449,1.005957,0.083185,0.891261,0.993986,0.093899
sh.600330,2018-04-21,2017-12-31,0.042774,1.393846,0.426356,0.981694,0.073319,0.918427,0.960413,0.083122
sh.600331,2018-04-27,2017-12-31,0.042709,2.050807,0.466913,0.567001,0.078664,0.729111,0.817000,0.132056
sh.600332,2018-03-16,2017-12-31,0.113851,1.496879,0.773049,0.973048,0.101114,0.849890,1.092799,0.108870
sh.600333,2018-04-14,2017-12-31,0.029776,2.779721,0.277760,1.005278,0.038362,0.714095,0.611158,0.087901
sh.600335,2018-03-21,2017-12-31,0.092448,3.313076,2.090942,1.023156,0.013043,0.718009,0.859746,0.021129
sh.600336,2018-04-14,2017-12-31,0.018379,2.546315,1.029349,1.028342,0.006819,0.556099,0.892588,0.013737
sh.600337,2018-04-17,2017-12-31,0.089810,1.483158,0.692673,1.000000,0.087420,0.817601,0.891628,0.119918
sh.600338,2018-03-10,2017-12-31,0.742008,1.726551,0.951850,1.000308,0.451364,0.812745,0.989013,0.561527
sh.600339,2018-04-28,2017-12-31,0.034113,4.600213,0.612757,0.994845,0.012165,0.448185,1.074037,0.025271
sh.600340,2018-03-30,2017-12-31,0.281184,10.019353,0.190599,0.997074,0.147673,0.688063,0.930997,0.230529
sh.600343,2018-03-31,2017-12-31,0.007200,1.988804,0.422945,0.697253,0.012277,0.843710,1.198715,0.012139
sh.600345,2018-04-19,2017-12-31,0.182690,1.180650,0.151168,1.017025,1.006476,0.968803,0.996239,1.042808
sh.600346,2018-03-10,2017-12-31,0.264208,3.025976,1.131858,0.985454,0.078280,0.856337,0.846435,0.107998
sh.600348,2018-04-28,2017-12-31,0.114920,2.939046,0.671293,0.967149,0.060226,0.645007,0.785519,0.118867
sh.600350,2018-03-31,2017-12-31,0.102633,1.868329,0.153309,0.919125,0.389842,0.719047,0.885605,0.612197
sh.600351,2018-04-28,2017-12-31,0.073699,1.578128,0.596801,1.001930,0.078100,0.889349,0.857610,0.102398
sh.600352,2018-04-10,2017-12-31,0.151927,2.649699,0.350007,0.905590,0.180896,0.812522,0.913273,0.243777
sh.600353,2018-02-14,2017-12-31,0.025744,1.552568,0.638386,0.621783,0.041774,0.802490,1.028749,0.050601
sh.600354,2018-04-27,2017-12-31,0.028261,3.199797,0.167351,-0.300508,-0.175621,2.786647,-1.188954,0.053007
sh.600355,2018-04-25,2017-12-31,-0.156326,1.445587,0.621875,1.000000,-0.173893,0.985029,1.000061,-0.176525
sh.600356,2018-04-28,2017-12-31,0.047942,1.334026,0.531053,1.012060,0.066866,0.736497,0.902197,0.100631
sh.600358,2018-03-23,2017-12-31,0.062084,1.719492,0.321332,0.603649,0.186141,0.857858,0.868524,0.249830
sh.600359,2018-04-17,2017-12-31,0.049881,3.955596,0.404909,2.212639,0.014075,0.916422,0.247050,0.062169
sh.600360,2018-02-10,2017-12-31,0.045740,1.872024,0.421130,1.000956,0.057963,0.908912,0.675381,0.094424
sh.600361,2018-04-17,2017-12-31,0.029431,3.870143,1.142822,1.039533,0.006401,1.115025,0.400248,0.014343
sh.600362,2018-03-29,2017-12-31,0.034083,1.963796,2.218489,0.937126,0.008348,0.599079,0.904733,0.015402
sh.600363,2018-04-17,2017-12-31,0.092762,1.892598,0.740276,0.879733,0.075261,0.953030,0.875381,0.090212
sh.600365,2018-03-31,2017-12-31,0.008837,1.600597,0.857155,0.227563,0.028306,0.652280,0.855491,0.050727
sh.600366,2018-04-17,2017-12-31,0.091544,1.290632,0.315511,0.970934,0.231539,0.867565,0.974844,0.273771
sh.600367,2018-03-15,2017-12-31,0.085495,1.521791,0.785617,0.951610,0.075148,0.842504,0.977399,0.091258
sh.600368,2018-03-16,2017-12-31,0.117363,3.528748,0.162101,1.032516,0.198714,0.797901,0.607658,0.409846
sh.600369,2018-03-31,2017-12-31,0.034847,3.509017,0.045448,0.968038,0.225722,0.819904,,
sh.600370,2018-04-24,2017-12-31,0.035094,1.371935,0.618417,0.626292,0.066045,0.719821,1.163522,0.078858
sh.600371,2018-04-21,2017-12-31,0.128364,1.687488,0.340231,0.922641,0.242324,0.996732,1.090440,0.222955
sh.600372,2018-03-17,2017-12-31,0.082783,2.954732,0.362745,0.970613,0.079575,0.877060,0.743294,0.122064
sh.600373,2018-03-28,2017-12-31,0.125159,1.695479,0.676594,0.999790,0.109127,0.968967,1.042385,0.108042
sh.600375,2018-04-10,2017-12-31,0.020529,3.750238,0.587155,0.855401,0.010899,0.842778,0.455786,0.028373
sh.600376,2018-04-14,2017-12-31,0.082169,7.335738,0.173877,0.653874,0.098521,0.685375,0.561081,0.256196
sh.600377,2018-03-26,2017-12-31,0.156915,1.723486,0.239946,0.973687,0.389694,0.781705,0.909875,0.547897
sh.600378,2018-03-10,2017-12-31,0.076403,1.327648,0.514918,1.000000,0.111760,0.910086,1.090973,0.112562
sh.600379,2018-04-10,2017-12-31,0.074541,1.452229,1.146294,1.000000,0.044778,0.894700,0.935533,0.053497
sh.600380,2018-04-03,2017-12-31,0.334122,2.998369,0.563131,0.456487,0.433493,0.786604,0.990606,0.556320
sh.600381,2018-04-16,2017-12-31,0.144594,1.076357,0.203053,0.998143,0.662817,0.907237,1.021776,0.715018
sh.600382,2018-03-30,2017-12-31,0.067218,1.261972,0.102787,0.831894,0.622910,0.761244,0.961512,0.851033
sh.600383,2018-04-18,2017-12-31,0.175016,4.624036,0.208322,0.722007,0.251640,0.811393,0.929177,0.333772
sh.600385,2018-04-18,2017-12-31,-0.089361,2.451171,0.142354,0.913343,-0.280396,1.212227,0.982050,-0.235535
sh.600386,2018-03-28,2017-12-31,0.057694,2.078505,1.103519,0.870686,0.028889,0.665375,0.858333,0.050584
sh.600387,2018-04-14,2017-12-31,0.079101,5.212993,1.277823,3.875247,0.003064,0.266835,0.336470,0.034130
sh.600388,2018-04-12,2017-12-31,0.169858,3.426906,0.555156,0.995182,0.089715,0.832998,0.988829,0.108918
sh.600389,2018-04-24,2017-12-31,0.169361,2.111091,1.173255,1.000000,0.068378,0.783257,0.900659,0.096928
sh.600390,2018-04-28,2017-12-31,0.108868,3.338429,0.176683,0.883658,0.208871,0.817897,0.965985,0.264368
sh.600391,2018-04-03,2017-12-31,0.026640,3.260345,0.393747,0.742153,0.027961,0.833773,0.537168,0.062431
sh.600392,2018-03-29,2017-12-31,0.108988,1.759803,0.957570,1.068400,0.060536,0.742656,0.797837,0.102167
sh.600393,2018-04-28,2017-12-31,0.217464,2.898825,0.359761,0.836234,0.249358,0.881192,0.884922,0.319777
sh.600395,2018-04-27,2017-12-31,0.139359,1.885269,0.512432,1.013347,0.142353,0.846356,0.956518,0.175842
sh.600396,2018-03-30,2017-12-31,-0.284342,6.466187,0.339099,0.914878,-0.141744,1.015775,2.726020,-0.051189
sh.600397,2018-04-18,2017-12-31,-0.606767,6.337975,0.572963,0.961357,-0.173804,1.007102,1.399678,-0.123299
sh.600398,2018-03-24,2017-12-31,0.313729,2.331383,0.735727,0.999863,0.182929,0.757446,1.028908,0.234723
sh.600399,2018-06-26,2017-12-31,-3.116799,25.533917,0.454857,1.000000,-0.268359,1.025351,1.424830,-0.183688
sh.600400,2018-03-28,2017-12-31,0.140851,1.771235,0.354960,0.997326,0.224630,0.773202,0.982976,0.295550
sh.600401,2018-04-28,2017-12-31,-0.974792,6.558103,0.198665,0.988283,-0.757060,1.008246,1.180002,-0.636328
sh.600403,2018-03-30,2017-12-31,0.070388,2.271728,0.440801,1.145286,0.061374,0.942135,0.611057,0.106608
sh.600405,2018-04-27,2017-12-31,0.017796,2.483325,0.437970,0.963672,0.016979,0.946333,0.334789,0.053592
sh.600406,2018-04-19,2017-12-31,0.229579,2.249731,0.762016,0.875153,0.153022,0.871783,0.997911,0.175895
sh.600408,2018-04-21,2017-12-31,-0.342079,7.242823,1.058111,1.039322,-0.042947,0.999358,11.985470,-0.003586
sh.600409,2018-04-12,2017-12-31,0.222636,2.657059,0.895787,0.937971,0.099724,0.791734,0.868314,0.145059
sh.600410,2018-04-20,2017-12-31,0.047209,2.292015,0.490586,0.931819,0.045057,0.954754,0.674672,0.069948
sh.600415,2018-04-11,2017-12-31,0.136834,2.391009,0.392818,1.035944,0.140632,0.673069,0.914833,0.228394
sh.600416,2018-03-30,2017-12-31,0.014117,3.243890,0.463156,1.090508,0.008616,0.997323,0.237075,0.036441
sh.600418,2018-03-21,2017-12-31,0.031224,3.387940,1.049942,1.819748,0.004824,1.146952,1.468995,0.002863
sh.600419,2018-03-27,2017-12-31,0.125896,1.645730,0.957095,0.941749,0.084872,0.869508,1.004409,0.097181
sh.600420,2018-03-22,2017-12-31,0.086855,2.541446,0.564358,0.630125,0.096102,0.858236,0.803818,0.139305
sh.600421,2018-04-28,2017-12-31,-1.131103,7.931577,0.488584,0.810799,-0.359990,1.040420,0.999605,-0.346141
sh.600422,2018-03-30,2017-12-31,0.091396,1.625330,0.996945,0.984520,0.057292,0.821921,0.953324,0.073117
sh.600423,2018-02-10,2017-12-31,8.715032,488.685463,0.530236,1.000000,0.033633,1.000000,0.317877,0.105806
sh.600425,2018-04-21,2017-12-31,0.012583,2.459717,0.212399,-0.832799,-0.028920,427.291100,-0.000542,0.124879
sh.600426,2018-03-30,2017-12-31,0.140060,1.674879,0.712215,1.000000,0.117414,0.849583,0.910805,0.151736
sh.600428,2018-03-31,2017-12-31,0.025178,2.254360,0.305997,0.994521,0.036700,0.748046,0.571534,0.085841
sh.600429,2018-04-28,2017-12-31,0.015917,1.596169,0.802941,0.965377,0.012864,0.839020,0.938426,0.016339
sh.600432,2018-04-28,2017-12-31,-2.513903,14.171571,0.234935,0.987687,-0.764474,1.145216,2.481225,-0.269035
sh.600433,2018-03-19,2017-12-31,0.020847,1.581198,0.514448,1.169117,0.021920,0.747110,0.576706,0.050875
sh.600435,2018-03-27,2017-12-31,0.022703,2.317122,0.405235,0.402288,0.060102,0.840956,0.901660,0.079264
sh.600436,2018-04-16,2017-12-31,0.211554,1.400639,0.695100,1.034074,0.210134,0.828863,1.011102,0.250736
sh.600438,2018-03-30,2017-12-31,0.160852,1.876578,1.111431,0.985615,0.078247,0.835837,0.966109,0.096899
sh.600439,2018-03-31,2017-12-31,0.086057,1.743215,0.446733,0.998366,0.110687,0.871105,0.778637,0.163189
sh.600444,2018-04-19,2017-12-31,0.392414,2.013381,0.712947,1.030163,0.265372,0.811935,0.970653,0.336721
sh.600446,2018-04-20,2017-12-31,0.078619,2.299405,1.095079,0.609481,0.051228,0.929448,0.842993,0.065382
sh.600448,2018-04-17,2017-12-31,0.005977,2.689183,0.923332,1.000000,0.002407,0.977579,0.130891,0.018811
sh.600449,2018-03-24,2017-12-31,0.077030,1.733566,0.573745,0.891686,0.086854,0.827074,0.881289,0.119159
sh.600452,2018-03-30,2017-12-31,0.223534,3.880399,0.524183,1.000000,0.109897,0.974818,0.872365,0.129230
sh.600455,2018-03-31,2017-12-31,0.034757,5.377346,0.226743,0.590660,0.048262,1.002121,0.463152,0.103982
sh.600456,2018-04-20,2017-12-31,0.006272,2.019665,0.415794,0.615154,0.012142,0.635539,0.314073,0.060828
sh.600458,2018-03-29,2017-12-31,0.014253,2.854963,0.822100,1.036753,0.005857,1.041896,0.625513,0.008987
sh.600459,2018-03-22,2017-12-31,0.062953,2.286860,3.562267,0.912208,0.008471,0.842535,0.686371,0.014649
sh.600460,2018-03-27,2017-12-31,0.066304,2.218573,0.483467,1.648493,0.037498,0.864643,0.660604,0.065650
sh.600461,2018-04-20,2017-12-31,0.087052,2.572726,0.437722,0.784841,0.098493,0.764314,0.840849,0.153256
sh.600462,2018-03-24,2017-12-31,0.028989,8.504426,0.625748,0.359105,0.015169,0.765122,0.596303,0.033248
sh.600463,2018-03-14,2017-12-31,0.011244,2.082536,0.551158,-7.149971,-0.001370,-0.194274,0.278531,0.025319
sh.600466,2018-03-31,2017-12-31,0.111433,6.877322,0.291250,1.092142,0.050939,0.705153,0.821583,0.087926
sh.600467,2018-04-26,2017-12-31,0.017958,1.863840,0.217414,1.022646,0.043336,0.857084,0.394426,0.128190
sh.600468,2018-04-12,2017-12-31,0.037144,1.530106,0.448327,0.880456,0.061498,0.879203,0.998837,0.070029
sh.600469,2018-04-03,2017-12-31,-0.217370,3.458592,0.966388,1.000000,-0.065035,0.963613,1.274150,-0.052970
sh.600470,2018-04-10,2017-12-31,0.037094,2.783323,0.840067,1.911321,0.008300,0.935076,0.299166,0.029671
sh.600475,2018-04-20,2017-12-31,0.131723,2.553131,0.757133,0.886058,0.076905,0.895509,1.037473,0.082777
sh.600476,2018-04-14,2017-12-31,0.010692,1.915696,0.716156,1.004819,0.007756,0.984243,0.277866,0.028360
sh.600477,2018-04-13,2017-12-31,0.303292,2.610844,0.700032,1.006919,0.164804,0.832441,0.959440,0.206346
sh.600478,2018-03-27,2017-12-31,0.013006,3.534676,0.261582,0.537227,0.026184,1.441398,0.266964,0.068047
sh.600479,2018-04-12,2017-12-31,0.114686,1.744092,1.007361,0.842296,0.077498,0.860514,1.033015,0.087182
sh.600480,2018-04-24,2017-12-31,0.090873,3.001194,1.083421,0.576812,0.048452,0.813700,0.866802,0.068695
sh.600481,2018-04-25,2017-12-31,0.045905,1.984970,0.414153,1.026598,0.054393,0.806073,0.761989,0.088557
sh.600482,2018-04-26,2017-12-31,0.046643,1.624526,0.553030,0.936837,0.055418,0.827779,0.987195,0.067816
sh.600483,2018-03-16,2017-12-31,0.082319,1.840205,0.360583,0.993233,0.124904,0.813761,0.808114,0.189935
sh.600485,2018-04-28,2017-12-31,-0.162149,1.997259,0.029693,0.999539,-2.735454,0.864943,1.381529,-2.289191
sh.600486,2018-04-24,2017-12-31,0.156629,1.741332,0.694331,0.949591,0.136423,0.868399,0.978886,0.160485
sh.600487,2018-04-28,2017-12-31,0.260418,2.961433,1.082106,0.943226,0.086156,0.871490,0.893937,0.110590
sh.600488,2018-03-29,2017-12-31,0.050039,1.404066,0.541326,0.799144,0.082382,0.858651,1.002397,0.095714
sh.600489,2018-04-27,2017-12-31,0.021811,2.893556,0.852155,0.536401,0.016490,0.783243,0.507082,0.041520
sh.600490,2018-03-15,2017-12-31,0.064084,1.318793,0.976995,0.909170,0.054706,0.958663,0.854970,0.066745
sh.600491,2018-04-28,2017-12-31,0.108780,5.803773,0.552338,0.992209,0.034200,0.724808,0.882343,0.053478
sh.600493,2018-03-31,2017-12-31,0.035787,1.514042,0.781778,1.000000,0.030234,0.754308,0.869815,0.046081
sh.600495,2018-03-29,2017-12-31,0.005400,1.208021,0.359051,1.000000,0.012449,0.477882,1.039575,0.025059
sh.600496,2018-04-28,2017-12-31,0.016053,2.873003,0.588518,0.997246,0.009520,0.762945,0.418967,0.029783
sh.600497,2018-03-20,2017-12-31,0.102145,2.901820,0.562794,1.020119,0.061312,0.744810,0.648148,0.127006
sh.600498,2018-04-14,2017-12-31,0.098167,3.180035,0.787917,0.913118,0.042907,0.939588,0.872930,0.052313
sh.600499,2018-03-31,2017-12-31,0.100977,2.180281,0.554009,0.966528,0.086493,0.884720,0.917125,0.106597
sh.600500,2018-04-28,2017-12-31,0.058969,4.812334,1.181151,0.474067,0.021884,0.670219,0.771597,0.042317
sh.600501,2018-04-11,2017-12-31,0.005310,2.139067,0.558685,0.350702,0.012670,0.717375,0.704348,0.025075
sh.600502,2018-03-22,2017-12-31,0.136713,7.069613,0.877564,0.999817,0.022040,0.682145,0.705326,0.045809
sh.600503,2018-04-27,2017-12-31,0.061381,1.727933,0.332625,1.101365,0.096966,0.720782,0.881923,0.152540
sh.600505,2018-04-12,2017-12-31,0.039392,2.325142,0.377917,0.924693,0.048480,0.666676,0.762994,0.095307
sh.600506,2018-04-11,2017-12-31,0.018445,1.060574,0.223749,1.000000,0.077727,1.019010,1.051472,0.072543
sh.600507,2018-02-09,2017-12-31,0.675310,2.272763,1.631576,0.995802,0.182881,0.744610,0.991335,0.247754
sh.600508,2018-03-21,2017-12-31,0.059463,1.619594,0.448163,1.645444,0.049787,0.626860,0.839863,0.094567
sh.600509,2018-04-28,2017-12-31,0.031763,3.452297,0.218092,1.068912,0.039466,0.772327,0.355543,0.143726
sh.600510,2018-04-17,2017-12-31,0.064282,2.696804,0.303735,1.074184,0.073058,0.687882,1.247623,0.085128
sh.600511,2018-03-23,2017-12-31,0.195074,2.355571,2.632437,0.852364,0.036908,0.769348,0.929535,0.051610
sh.600512,2018-04-12,2017-12-31,0.030578,2.004785,0.381328,1.007435,0.039703,0.663972,0.842348,0.070988
sh.600513,2018-04-13,2017-12-31,0.082763,1.308518,0.617815,0.999870,0.102389,0.784681,1.023633,0.127473
sh.600515,2018-04-28,2017-12-31,0.060699,2.882994,0.117848,0.886245,0.201585,0.794805,0.699393,0.362641
sh.600516,2018-02-13,2017-12-31,0.465991,1.416405,0.758826,0.911440,0.475685,0.822328,0.997262,0.580049
sh.600517,2018-04-27,2017-12-31,0.067914,2.558924,0.635120,0.952171,0.043886,0.733170,0.888266,0.067388
sh.600518,2018-04-26,2017-12-31,0.134130,2.020423,0.428617,1.001534,0.154649,0.848332,0.835766,0.218121
sh.600519,2018-03-28,2017-12-31,0.329542,1.506244,0.493347,0.933564,0.475026,0.748745,1.001546,0.633451
sh.600520,2018-03-20,2017-12-31,0.018354,1.940500,0.372402,1.005019,0.025272,0.861503,0.626900,0.046793
sh.600521,2018-03-29,2017-12-31,0.137981,1.618133,0.667236,1.025111,0.124668,0.800244,0.937897,0.166102
sh.600522,2018-04-26,2017-12-31,0.121033,1.599243,1.146901,0.994892,0.066327,0.859787,0.977471,0.078921
sh.600523,2018-03-13,2017-12-31,0.089624,1.716076,0.911713,0.923777,0.062010,0.874711,0.999640,0.070918
sh.600525,2018-04-24,2017-12-31,0.155110,2.467621,0.411145,0.935981,0.163343,1.002208,0.804549,0.202577
sh.600526,2018-04-20,2017-12-31,-0.068405,3.344101,0.466809,0.840856,-0.052113,1.063814,1.704569,-0.028739
sh.600527,2018-02-08,2017-12-31,0.034084,1.044194,0.666019,1.000000,0.049010,0.938528,1.061329,0.049203
sh.600528,2018-03-28,2017-12-31,0.128421,4.208320,0.361930,0.981345,0.085917,0.873199,0.991077,0.099280
sh.600529,2018-04-24,2017-12-31,0.083496,1.284476,0.576541,1.000000,0.112748,0.846949,1.014349,0.131240
